d100,Entry
19,"A slender, well-mannered man sells curiosities in a travelling carriage. He has a pet mimic that has taken the form of a small lockbox, which is somehow very well trained and obedient."
20,"A female high elf with shoulder length auburn hair and named Mary Jane sells herbs, fruits and vegetables from a large wagon pulled by a pair of mechanical oxen. Many of the herbs are seasoning; some have medicinal uses and a few have 'recreational uses'. Her partner, a shy male Halfling named Timmy who barely speaks to anyone, but, if you can befriend him, he can sell you a few herbs and roots that are useful in toxin manufacture."
21,A sphinx who sells minor magical items in exchange for new riddles.
22,"A quick tongued elven female who has a reputation of being a snob. She often wears a colorful dress that's skirt reaches down to her knees, several different pieces of jewelry, and a small leather bag that has the symbol of her merchant clan on it."
23,"A halfling peddler who roams town to town selling wears from his 'many adventures'. If the party sells him something, say a blanket, they might find it for sale in the next town over. The blanket will have some story such as how hiding below it prevents ghosts and goblins from seeing you, or maybe it had kept him warm in the snow capped mountains and was the warmest blanket ever. He will be selling for three times what he paid for it at the least. If you want to add another layer of mystery. The things he says the objects can do actually happen. Aside from the obvious abilities the goods have, they are clearly the same goods the adventures and townsfolk sell him. Down to a wierd stain or carved initial. He is smart enough not to sell goods in the places he bought them."
24,"A smith, a '90s waif who only weighs 90 pounds if she's carrying hammer and tongs. She's tiny, the size of a human ten-year-old. She makes big, heavy things such as plate armor, tower shields, pole arms. They're of masterwork quality. She's not deceptively strong, either: she can barely raise the hammer above her shoulder. There's no enchantment or anything else involved; nobody has ever been able to figure out how she does it."
25,"A kobold sells 'Enhanced' potions at a discount from a dingy shop sandwiched between two larger, more reputable stores. The proprietor is somewhat vague on exactly how the potions have been enhanced. They do exactly what the label implies, though ('Ideally,' the proprietor insists,) they frequently come with an additional effect. This 'Enhancement' can range from enhancing the user's physical and mental faculties, to making the user's skin turn blue for hours, to making the user's tongue taste like bathwater. A particularly intelligent user may be able to determine the side-effect before using it. The rest simply have to hold their breath, drink, and pray."
26,A tall lanky shop owner who can't seem to get warm. He wears several sets of clothes at once.
27,"A very grumpy half-orc who gives customers what they want, but does not take requests. His prices are excellent, but he will only sell one item of his own choosing to each PC."
28,"A toothless, vegetarian lizardfolk who sells poultices and other herbal remedies. He claims that he was cursed to have no teeth and took up a different diet out of necessity, and he grinds up his food into a puree so he can eat it properly. His scales are a sickly yellow and he's almost always bent over his table, grinding up and boiling down various common and exotic plants, all of which he grows or buys himself."
29,"A bizarrely dressed human with a strange beard and haircut. He brews coffee and spends hours perfecting it so he could find the purest, most flavorful blend. In reality, it's just normal coffee. When being told this, he responds by saying that they aren't cultured enough to understand the depth of the flavor. He's incredibly cranky and pretentious for his age, so almost nobody likes him."
30,"A dust genasi who sells a huge variety of cleaning supplies. Brooms, mops, soaps, various scented oils, you name it. He's constantly leaving a trail of dust around and cleans it up as it gets made. When it's pointed out that he's doing a fruitless task, he becomes extremely sarcastic and thanks them for pointing out the obvious. Other than that, he's pretty laid back."
31,"A Warforged merchant that sells scrap metal, logs, wagons and parts to assemble your own Warforged bodyguard. Oh, and he has some healing potions at discounted prices because 'What would anyone use them for?'"
32,"This unidentifiable person is clad in a bright blue robe and an opaline mask. Their hands and feet are bright blue as well. They sit on a pretty standard rug, cross legged and swaying side to side. His rug is NOT for sale, because he always mentions it before talking to a customer, along with a large tag that says 'NOT FOR SALE' on the side. He sells various items, all with some sort of minor magical effect. He doesn't say much except for strange things like, 'What's your favorite color? Mine's blue.' and 'I like your haircut.' When the party leaves, he quietly hums to himself and disappears as soon as he's out of earshot. Nobody knows who or what you're talking about when you try to mention him."
33,"A strangely happy man in a cart pulled by horses. He smiles extremely wide and creepily. He'll offer free items to the party, like food, if they come into his cart and grab it. You probably should've noticed this was a highly advanced mimic, due to his mouth not moving when he talks and the walls of his carriage looking kinda fleshy."
34,"A quiet woman lies lazily on the back of a smooth-shelled ankylosaurus. The anky's name is Bailey, and she's just a big puppy dog who likes being pet. The merchant (named Rachael) sells books, and buys books. She also gladly accepts food for her anky. Bailey likes corn a lot."
35,"A triton fisherman riding the back of a colossal catfish, with a small tent on its back. He has wide variety of fish stored in small barrels in preserving salts. He and his catfish have been friends since they were both born, and he takes great offense when someone insults his fish (both the ones he's selling and the one he's riding)."
36,"A butcher who enjoys his job a little too much. He's super creepy, but he hasn't done anything wrong and he is well respected by those who've known him for a while."
37,"A huge man wearing sunglasses made of red quartz claims to be the best sculptor in the world. He can prove it too, all his statues are carved from the exact same type of granite and look scarily like the real thing. They always look scared for some reason too. As it turns out, he has a gorgon held hostage in his basement, and he uses her to freeze various animals and people he captures. From raccoons and chickens to cows and people, he's kidnapping them and petrifying them. Somebody should stop him. He sells his statues for a whole lot of money."
38,"Subtle slave trader. The 'products' are actually transformed into animals or trinkets. Upon purchase, the trader will give the new owner a scroll or item to transform the trinket into the slave (maybe even back again). A clever way to smuggle slaves through check points and/or through lands that don't support slavery."
39,"A cowpuncher with a heavy accent. She sells common livestock, along with a few exotic things like special built saddles and animal barding. She claims to be from a place called 'Wyoming', which everyone knows doesn't exist. She's completely sane however."
40,"A bearded chef who's incredibly skinny despite the fact he's always eating. He's a very prestigious chef who's famous for his dragon egg, orange, and tomato omelet. He has a pouch of granola clusters on him that he's constantly munching on. He jokes about being cursed by a witch when he was younger, but he's actually correct."
41,"You stumble upon a giant clam shell placed near a road by the beach. Knocking on it, a sleepy man opens the lid and rubs his eyes, asking who's there. He'll sell you things he finds in and around the ocean before closing the clam and going back to sleep."
42,A painfully average man who sells painfully average things. Any magic items sold to him will lose their properties.
43,"A wandering hunter wielding a crossbow who will sell her wares to the party, or the nearest town. She'll seem to travel in the same path as the party, showing signs of her travels (new scars, new pelts, maybe even a new friend)."
44,"An older human male approximately 60 years old, hulking frame, thick biceps, bald as a bowling ball and wears a gold chain running from earring to nose-ring, nicknamed 'Bull' runs a shop with his wife, a delicate grey-haired human woman of medium height, but thin as a rail and speaking with a raspy voice which tells of her advanced age. In this shop, you can find the finest china service sets and tableware in the province. From platters to plates, from pitchers to spoons, from cups to cutlery, everything you need to put out the best spread is available at Bull's China Shop."
45,"A figure, roughly 5’5”, covered in heavy winter clothing. His(?) voice can be understood, but is muffled by layers of scarves. In actuality, there is nothing underneath the clothing; he’s a modified enchanted armor. They sell a huge variety of armor."
46,"A half-elf wizard with a crow on his shoulder. The wizard turns his head rapidly and jerkily to look at anything that moves, but stays silent. If a customer approaches, the crow speaks to them, disgruntled by the change of bodies between him and his familiar. They sells wants and books, typical wizarding gear."
47,"A vampire couple. They don't feed off humans, instead coming out at night to hunt elk, rabbits, and other game so they can feed. They say it tastes like stale water mixed with iron shavings and beef broth, but they also say the bad taste is more than worth it so they stay in good standings with the mortals they live near. They sell timber as well as high quality furniture they make themselves. They'll sell other things like knives, small whittled figures, and furniture polish, if you ask. The community loves them for being so helpful and not causing any problems."
48,"A dwarf with insane eyes, charred hair, and a lack of eyebrows. He has an insane look in his eyes, and is attempting to sell gunpowder and explosives to all who walk by. He keeps sizing up the local buildings with his eyes, especially the wooden ones."
49,"A very articulate bald man with glasses. He has an obscene amount of knowledge on the most useless things, like music and technology. He's a comedian with a small food business on the side. He has a short and sweet wife who makes the delicious food that he sells. They have two long hair cats, who they call their sons. They use strange words and phrases that nobody else understands, like 'acquiesce' and 'get dusted'."
50,"Armiton, very calm minded human who sells the crops he grows on his farm. His workers are all homunculi."
51,"A stout burly man with a slightly singed brown beard and tanned, scarred complexion; he's wearing a faded motley cloak and sells a variety of odds and ends. When discussing his goods, he shows off the mundane objects at his stall as if they were exotic wonders. The magical items however, are dismissed as 'silly pish-posh' and he hardly acknowledges them."
52,"A half-elf, half-dryad who's mother was a willow. He has long, flowing hair with flowers scattered in it. His dryad nature shows through, as patches of his skin are textured like wood and his hair is a light green, among other things. He is always sitting down, whether it's crisscross on the floor or on a nearby branch. Around his neck is a small heart made of amber with a tiny blue flower embedded inside. He'll sell you various traveling provisions and other useful, mundane things, like shovels and lanterns."
53,"A short haired woman with a light voice. She plays the ukulele and sings as a street performer. She'll play any song on request, for a price. She seems to know every song imaginable by heart even when she has no possible way of knowing it, and she never falters in her performance. She NEVER lets her prized ukulele out of sight. She's a folk hero for making an ogre run away crying after playing a song that it's mother sang to him as a baby, among other rumors and tales."
54,Eddy and Johny's cabinet of curios A gnome and half-orc couple who sell small nik-naks some of which give off slight magic. (They sell things off the millions of trinket tables you can find)
55,"A young Goblin merchant that is constantly trying to sell the random scraps and knickknacks he finds lying around from the massive burlap sack on his back. Many of his goods tend to be in poor condition or are junk, and a good amount of them were found through more liberal interpretations of the phrase “lying around”. Despite this, he is a hard worker that is just trying to make a living in any way he can manage, and genuinely appreciates anyone who acknowledges that. Those who do usually end up with better deals on more junk, as well as the opportunity to purchase first when he truly finds something of value. Every time someone browses his wares, he proudly proclaims that he’s got the best deals anywhere, despite his tendency to slightly overprice all his goods."
56,"A middle-aged Human blacksmith hawks his weapons and armor from the side of a small indoor arena that he owns. The portly man is eager to draw in customers, and is very proud of his works, inviting people in from off the streets to admire their impressive appearances. He is always eager to sell his normal merchandise, but those who wish to purchase his most ornate works must prove that they are capable of handling themselves in combat against a battered set of animated armor, and are challenged to push the construct out of the 15-foot radius arena without getting knocked prone by it. Only if you can do it will he allow a customer to purchase his masterpieces, all of which are beautifully yet practically designed, made from exotic materials that are perfect for enchanting."
57,"A tottering old Halfling woman often found heavily bundled up on the corners of busy streets. Despite being nearly blind, she sews repairs to cloaks and clothing in exchange for stories and tales. She is incredibly good-hearted and refers to everyone she meets as “Dearie”. She insists that she doesn’t need money and that the stories she hears make her the wealthiest woman alive, but her customers always tend to leave her some coin anyway. The repairs she makes seem patchwork and haphazard, but are surprisingly durable in addition to making the fabric much more homey and comfortable. All of the locals consider to be a staple of the community, and are very protective of her."
58,An Earth Genasi and his cart of cabbages. Only sells cabbages and is mysteriously in every large town you visit.
59,"A small iron golem smith, who exclusively crafts razor sharp longswords (crit range 18-20, cost 200 gp, otherwise same as normal longswords). His hammer is actually an intelligent magic item that gives instructions to him in a way the players can't perceive. The golem always talks about the hammer, not himself ('he has this for sale, he would charge you that, etc.') Upon receiving payment the golem throws the gold in a pot in the forge and later, if the party pays attention, mixes bronze into it after hours to produce gold bars, if it doesn't know the party is watching."
60,"A blue-skinned tiefling who works as a glassblower. He has a lot of beautiful pots, jars, and bottles, all of which are made in stunning colors and dazzling designs. Aside from these, he also has glass weapons and armor. They're really clunk, but they're as powerful as they are beautiful. He keeps these a secret from his teenage female apprentice, named Sydney, to keep her focused on the basic craft. If asked about this, he says, 'She needs to walk before she can run.'"
61,"A gangling, calm, quiet man who speaks slowly. He drags a cart full of various snails and snail shells. His clothing is adorned with many shells, but otherwise he dresses modestly and is kind-hearted. His name is Escar-Joe."
62,"A halfling man who runs the printing business in town. His printing press is unlike any you've ever seen, about the size of a carriage and constantly clicking and whirring quietly as it prints like clockwork, and where he got it is a mystery. When asked, he'll change the subject in an attempt to sell scribing tools, like pens, ink, and paper."
63,"An orc who lives in the overgrown skeleton of a giant, sleeping in the skull. He sells game he hunts and 'clothes' he makes out of the bones and hides."
64,"A human child, around 8-9, with long, brown pigtails. Her name is Bethany, and she claims to be a healer. She'll cure curses, disease, and other aliments. She'll fail sometimes, but she's still learning. She lives in a local monastery with several other priests. They say they found her as a baby and have raised her since, and she shows great promise for her abilities."
65,"A short, bald, wizened old man who runs a pet shop. None of the animals are in cages and are all free-roaming. Despite appearing to be conversing with the humans who enter his shop, he is actually talking to his real customers - the animals. When he completes a deal, the pets scratch or bite their new owners and pay him in drops of blood."
66,"A shaggy, humanoid shambling mound imbued with sentience by an unknown master. They can't speak, rather carrying around a chalkboard around to communicate. They're wearing loose common garb, but you can barely tell. They sell various herbal teas and remedies, and they'll give you a haircut too if you ask. They have the ashes of their master in a small vial around their neck."
67,"A lizardfolk blacksmith who's obsessed with fire. Her skin is a deep blue, and her neck and frills behind her ears are orange. She'll cuddle up to her roaring forge at night to make sure she stays toasty."
68,"A mute tailor who is a total hermit. The clothes he sells are enchanted to become as heavy as lead if someone tries to steal them. He never leaves his house above his shop, only coming down to silently stock up his wares when nobody is around to see him. Purchases are made by putting the coins into a slot build into his desk, then the enchantment will wear off, allowing you to take your clothes."
69,"A well dressed woman with a veil over her face pulls you into an alley before commanding you to buy something. A shelf of potions accompanies her, all unmarked. If you try to ask a question, she pushes you out. If you don't buy something, she pushes you out. Turning around after she pushes you away reveals that there was never an alley there to begin with."
70,"A steampunk dwarf artificer with two crude tentacles crafted onto a small hydrator engine attached to his lower spine. Wears a brown trench coat, bald and grey beard and drinks copious amounts of coffee. Quite friendly and talented with a blunderbuss also runs and operates Loch & Load artificing shop."
71,"A short woman who makes tea. Her tea is mostly normal, but if you ask she'll show you all sorts of exotic plants made into tea bags. Banana leaf tea, cactus sap tea, goodberry tea, spicy honey tea, venus fly trap tea... these are getting weird."
72,"A fire genasi who's obsessed with smoke. He sells cigars, smoked meats, and tinderboxes. He smells like smoke, his eyes and skin are a dusty orange."
73,"You open the door to a large shop, and it's empty. Save for a single table, with a quiche. A singular quiche. There's a note that says, 'Pay what you want' with a smiley face in crude handwriting. You can smell a goblin in here somewhere. Did she make this?"
74,"A man with a pet rust monster buys metal scraps and sells the chitin his pet drops. Maybe there's a use for it. The rust monster is extremely well behaved, with little bows around its antenna. It's kinda cute."
75,"A gruff, stereotypical strongman runs a bar. A normal bar."
76,"A dark skinned goliath woman who runs a daycare. She sells the arts and crafts that her children make that they don't take home, and she'll take care of your kids if you have any. Everyone calls her Mama."
77,"A young witch who smells of alcohol. For some reason, she cursed herself to be constantly intoxicated. She only uses fire magic and anything to get her more drunk."
78,A fat man who yells a lot. He sells mead he homebrews himself. Is he deaf? Maybe he's deaf.
79,"This kid claims to have an invisible cow, and he sells the milk. When you try and prove him wrong, a long moo comes from seemingly all around you. I guess he does have an invisible cow. Drinking the milk turns you invisible for a few minutes."
80,"This man sells wagons of all shapes and sizes. From wheelbarrows to horse drawn carriages, he makes them all by hand. He's known for being very precise when he stains the wood, also by hand."
81,"A tabaxi with shaggy fur sells livestock, who are all acting strange and annoyed. She swears they aren't stolen. Stop asking."
82,"A royal guard with a scrawny body and weak chin. He'll give you the latest gossip on the town for a few coins. He'll tell you regardless, then get annoyed when you don't pay."
83,"An aarakocra chicken who sells healing potions. The potions are contained in eggshells and look like normal eggs, if a bit larger than the usual. The merchant will fluff up and squawk indignantly if a PC wonders whether the merchant laid the eggs. She will scratch in the dirt and wave a feathered arm angrily. 'NOT my—bawk!—CHILDREN.' The potions all heal an extra 2 HP, but the shells are fragile."
84,Legitimate Larry. He’s so legitimate that his collection of obviously stole items obviously must have just fallen off the back of a cart.
85,"A Halfling Artificer and Tinker, with a broad smile and gregarious nature. He produces intricate, ingenious mechanical devices for adventurers. The shop he operates out of is built-to-halfling-scale, though. To broaden his customer base, he has fitted every shelf, display, and even the front wall of the building with a complex system of rails and slides, allowing him to do business with anyone, and display anything, all at the customer's eye level."
86,"What appears to be an EXTREMELY tall halfling woman, but when she walks around the counter, she is simply wearing the tallest pair of platform shoes you've ever seen. All she sells is shoes. Some of the shoes are enchanted, but many are just 'fashionable'."
87,"A tortle that, when it approaches, it appears the shell has been carved to look like tattoos. When he speaks, he has a deep slow tone to his voice (imagine Johnny Cash). He sells books and scrolls and writing equipment. He is never in a rush to make a sale as he enjoys the act of bartering but always ensures he makes a profit. His stock often holds rare or even forbidden books. When asked, he will just shrug and say something about not knowing or forgetting the book was there. He of course houses lots of spell scrolls at different levels and will even sell a few spellbooks from wizards that gave either passed or given up that life."
88,"Bobbik and Bimbeck's Curiosities: Mr. Bobbik is a bespectacled Beholder with a friendly and inquisitive nature. A true oddity in his species and as such shunned entirely from polite underdark society. In his travels, he met Mr. Bimbeck, who was exploring caverns looking for interesting rocks and a lifelong friendship was formed. The two of them sell all manner of strange and unique things. They probably don't have EXACTLY what you are looking for, but they certainly have something of interest. Example Inventory: A potted plant with a bell on it (So it can't sneak up on you), a warhammer that you can fill with angry bees, Aardvark poison, Aardvark medicine, a clockwork thing you don't know what it does that has a bell on it so it can't sneak up on you."
89,"Sister Elma: She claims to be a Nun and sells holy symbols and dubious reliquaries to travelers. Example Inventory: Martyr's Big Toe on a string, desicrated left testicle of a legendary bard, mostly accurate holy symbols at discount prices, bag of bones from a legendary warrior (or a chicken, depending on perception checks)."
90,"Bob and Rob Oblah (And Hobble their Goblin assistant): An Ettin with 4 eyes for values! Not the brightest, but with a natural sense for what things are worth and if they are being cheated or short-changed. The two heads can be played off of each other in the process of haggling. Hobble the Goblin mostly just stares daggers at the customer and polishes the counter. Example Inventory: Magic Items, hand made Goblin crafts."
91,"A new gnomish invention that automatically dispenses a piece of gum that works as a healing potion if the proper amount of gold is inserted. Roll a d20 when using the machine. On a 20, two pieces of gum come out. On a 1 the machine jams and no gum comes out. Has tamper resistance enchantments that destroy the gum if the machine is broken into."
92,"A dwarven barber that uses magical shears. Cuts their client's hair to be longer, not shorter."
93,"A Tabaxi merchant sells beautiful glassware and fine china, things that an adventurer would probably never use. Symbols on his shop in thieves' cant suggest he may also be a fence, although they are confusing, crossed out and re-written. The Tabaxi, a dark-coated young merchant named Many Hidden Knives, is boisterous and eager to gossip."
94,"The shopkeeper is clearly two gnomes with one on the other's shoulders, but they will never admit it. The two, Foggi Ysbeten and Grogel Grogelhome, take turns being the one on top, but never acknowledge the difference. They sell 'human-sized' equipment."
95,"The Broad's Boards: An extremely tall, stunningly attractive blonde woman named Nyss sells shields of different makes and models. Has some magic shields, some bucklers, and some tower shields too big for the average man."
96,"A Goliath, considered large even among his own tall people, known only as 'The Builder.' He crafts intricate toys, gadgets, and trinkets. Working from inside a wagon pulled by two Clydesdale horses, he hunches over his desk with a lantern and a magnifying glass, working his massive fingers to build tiny, detailed devices. If he meets a child, he always gives them a toy for free. He never accepts gold as payment, only more materials for crafting, or if the need arises, a personal favor. He can be commissioned to build specific devices, but prefers not to unless he knows the person well. He sticks to rural towns and villages and defends himself with a myriad of clockwork like devices that are beyond most people's understanding."
97,"Azaeli, A devilish tradesmen. A man of true evil. Holds some of the best gear around and sells them very low as well, but they come at a cost, Azaeli gives the buyer a quest of true evil intentions. Rather it be spreading a plague, or allowing crime syndicates to florish, a seemingly useless action that has large impact on the nearby areas. Azaeli has a pair of seemingly burning eyes, is often found to be wearing a top hat and very expensive silk clothing. In his backstory Azaeli, was once a normal True neutral, human warlock, until one day Azaeli attempted to banish a powerful demon. It succeeded but as soon as he cast it he was possessed causing a merge of souls. Azaeli became a devilish sellsman who roams the globe causing mayhem."
98,"Whilst walking through through the run down boroughs of a large city you spy a strange exchange down one of the numerous labyrinthine alleys. A rather large and motley crow sits upon a busted crate. At the base of the crate an alley cat, accompanied by a scraggly litter of kittens, approaches the crow and drops what looks to be a shiny piece rubbish. You look on as both the cat and the crow seem to converse, the low cawing of the crow meeting the desperate meows of the cat. Eventually some sort of accord seems to be struck, and the crow produces a large half eaten fish, dragging it from the crate and letting it plop down on the dirty ground bellow. Immediately the mother alley cat picks up the fish and darts off, her kittens tumbling along behind her. Those who wish to stay and observe the crow for longer will discover that all manner of strays, ferals and other wild denizens of the alleys approach the crow throughout the day, including one or two beggars and street kids. Each time something shiny is produced, and an item from the box given. Sometimes food, sometimes junk, and at one point even a dagger (given to a street kid) is pulled from the crate. At sundown several more crows gather at the spot in the alley and begin to fuss around the crate. Eventually they all take flight, labouring under a sack clearly laden with goods. They cary the sack high above the roof tops, eventually disappearing from sight, their mysterious trade having officially closed for the day."
99,"A series of animals who seem to run every magic shop the party goes's to. They're capable of communicating via telepathy, but mostly prefer to make animal noises. Probably the familiars of some old mage."
100,"A very short wizened old man with a wispy mustache. He runs a pet shop and seems to always be talking to himself. When someone enters his shop he will grab them by the elbow and begin walking them around to all the cages and kennels and tanks. No matter what they say, he'll respond with things like 'Yes, he is a bit tall, isn't he?' or 'Now don't be rude, he doesn't smell that bad.' or 'Ah yes, I remember. You don't want a single pet, you want to adopt a whole family.' Finally he gets to one animal and says 'Eh? This one looks good to you? Excellent!' He then picks them up out of the cage, hands them to the person - again, regardless of whatever the person is saying - and then says 'Now there is just the little matter of payment ...'. Which is when the animal bites or claws the person and then gives the store owner a single drop of blood. Because he doesn't sell pets to people, he sells people to pets."

d100,Entry

1,The town elder was brutally killed in his home on the full moon. Large claw marks lead to a local tavern.
2,Local blacksmith knows a little too much about the local killings. All the victims were killed by a well-crafted blade.
3,A young maiden husband just died. Funny enough she is about to get married to her new husband next week. That's the third husband that has died on her in two months.
4,"One of the party members wakes up to find his weapons are wet with blood. Later that day, someone turns up dead... with markings similar to the PC's weapons."
5,"A local official is dead. An ambassador from a rival kingdom/tribe/race/etc. happened to be in town that night, and members of the local military are ready to put him to death without further evidence."
6,"A woman is desperately seeking help. Every night, her family is brutally murdered. But they always wake up fine the next morning."
7,"An impoverished tween girl with a real force of personality begs you to help you sort out who's stealing her chickens. She's so poor she only has the chicken coop, and she sleeps in there; but there's another chicken missing every day."
8,"A tavern maiden appeared dead with what seems signs of an already known beast in the area, further investigation show that the beast died long ago."
9,"A local politician hung him/herself, leaving a suicide note. The surviving family insists a mind-control spell was used and that the letter is a forgery."
10,"The ne'er-do-well third child of a local noble family was found dead, encased in a ten-foot cube of ice floating down the local river."
11,"The local priest went missing. One anonymous tip later, and the body was found in a crypt that hasn't been entered in over 10 years."
12,The king/leader of the region was killed by masked assassins during a speech at a town fair.
13,"The party is invited to a mansion in the countryside along with a bunch of NPCs and receive a secret message from the host before they arrive. The host is terminally ill/cursed/bored of this whole 'living' thing and their life insurance doesn't cover natural death/insert other option here, but wants to go out with STYLE, and essentially writes the party into the will/policy/etc. if they stage a murder-mystery. Alternatively, the contractor is a murder mystery novel writer looking for a publicity stunt or something. Feel free to have either go sideways."
14,"Last week, a local wizard's apprentice turned him/herself into the local jail after confessing to killing their master in a laboratory accident. Investigators did a cursory inspection and found evidence of the accident, but no body. The supposedly dead wizard turns up alive within the week, claims a miraculous escape to another plane that took a week to return from, but refuses any sort of investigation. The apprentice dies in mysterious circumstances in jail overnight. (Wizard is secretly a lich.)"
15,"An entire family of hemophiliacs were slaughtered in their house. Some suspect an over-zealous monster hunter who mistook them for vampires, but is the truth darker than that?"
16,An elder red dragon takes the entire capital city hostage until someone can solve the mystery of the murder of its mate.
17,"The reed of a famously kind elven bard was poisoned, and she died playing in the local tavern the party was staying at. Who would target such a kind elf?"
18,"Bdeocles, a devilish imp and former familiar of fifty years has been accused of the murder of his/her master. The imp is a wicked tempter and a natural liar, but seemingly very earnest about not murdering the one long-time trustworthy friend the imp had on the prime plane."
19,Your party is attacked by two-dozen high-level mind flayer warriors and hauled off to their deep city. The mind flayers' high priest and the highest-ranked drow diplomat in their city were murdered. A war with the drow will likely break out unless the perpetrator is brought to justice. They also discovered they have all been infected with a memetic suggestion that prevents them from looking at the case objectively. Even the elder brain is affected. The brain came to the conclusion surface dwellers were needed to sort the mess out. Solve the case or have your brains eaten.
20,"In a locked basement, in an abandoned house, a skeleton/corpse is found starved to death. In their own words, carved into the walls they wrote who their killer is, but time has worn it away. Finding out would depend on finding the identity of the prisoner and discovering their history in the town."
21,A particularly hairy man is discovered near the woods with a silvered knife in his back.
22,"A local villager was recently killed by some kind of creature while out hunting. His body was returned for burial by his fellow hunting party. Yesterday, before the burial ceremony, his body has gone missing."
23,"Several patrons and a local lord running for governor died shortly after drinking his favorite spiced wine from a tavern. Funny enough, that spiced wine was a gift to the tavern from a rival lord running for governor, however, he claims innocence. Suddenly, the tavern owner joins the political race, shouting in the square about the brutality of the local lords and how they need to be replaced."
24,"A group of children went to a lake that supposedly can supposedly show the true form of whatever enters the lake. While skipping stones, the rocks appear to transform into numerous corpses. What psychopath has been killing villagers and how has no one noticed them missing?"
25,Victims in a small town are dying of blood loss overnight. The only problem? There are no wounds to show it.
26,"A group of elderly men, who are or were very prominent in the town (councilors, wealthy merchants, guild leaders etc.) start dying, one by one. At first it seems to be accidents, but soon it escalates to blatant murder. One of the numbers had died of natural causes sometime before, and his body was exhumed, mutilated, and his skull left in the house of one of the others. After the third death, two and two was put together and rumors begin to flow - this is exactly the group of men that were accused of the gang rape of a beautiful young teen girl, many years ago. They are now closing ranks again and have been seen visiting each other's houses to confer. At the time, the power of these men led to the girl's family abandoning her and accusing her of lying. She then disappeared, apparently fled to lead a life of her own."
27,"The town's woodworker was found murdered in his shop, lying over his workbench, a wood axe in his back. On the workbench are carving tools and shavings of a very expensive type of wood."
28,"A man was found on the street, seemingly died from a fall, but there are strange runic markings all over the victim’s body."
