d100,Entry
80,"Unveiling Macroscopic Structures of Neutrally Charged Elemental Interfaces by Surface-Specific Vibrational Spectromagy - My Conversations with Water, and other Treatises."
81,"Complexified Paths, Integral Saddles; Sovereign Glue and the Super-sandwich Principle - Taming Magical Steeds via Liberal Application of Math-magical and Culinary Threats"
82,"Hidden Symmetries, Instabilities, and Currency Speculation Suppression in Brownie Rackets - How to beat Fey Loan Sharks at Their Own Game"
83,"Enhanced Stochastic Resonance and Spatiotemporal Synchronization in a Mass Hasted Party - A Stab in Time, Saves Thee and Thine"
84,"The Shape of the First Collapsed Objects - Ancient Architecture of the First Great Mage Empire, Magical Weaponry, and the Application There-of"
85,Emerging Patterns in Oscillatory Absorption of Thaumo-Ultra-Acoustic Waves - Using Suggestion and Modify Memory to Get Ahead
86,"Exponentia Foramina & The Leyline Convergence Matrix, Inter Alia"
87,Mordenkainen's Toenails and Chrysolite Powder's Usefulness in the Discernment of Arcano-Confounding Proto-Runes
88,Trans-substantial Passage of Quickened Objects or Entities Without Persistent Liminal Agency of Hyperagonal Media
89,Sustained Transpontine Circumpenetration - Secrets of Sigil Stone
90,On Post-Morpholiths and Proto-Daedric Sigils in the Pnakotic Testaments - All Signs Point to 'Nope'
91,Essential Geomantic Engineering for Those of Average Intelligence
92,"Philosophy of Low-Energy Magery - a Confoundingly Incomplete Treatise, with Editor's Commentary"
93,On the Sending Out of the Soul
94,Parchments of Pnom - A Complete and Original Translation
95,"Las Reglas de Ruina - translated to the Common Vernacular by Meisters Theodorius and Chevillion, with Commentary and Compleat Appendix"
96,Seven Cryptical Books of Hsan - The Dream-Quest of Unknown Kadath Explained
97,Search for Heavy Resonance Decaying in the Phase of the Ethereal Plane
98,Pressure Effects on Phlogiston Among Other Parameters in Limbo Environment
99,Ultrafast Evocation Dynamics and Interactions in Complex Weave Networks
100,Organic Energy Cells: Degradation Processes and Approaches to Enhance Performance
