d100,Entry
51,"Dwarven Tomb: Also called a Pondahl Tafone by elitists who don't want to sound like a ruffian when they order it, this drink is a dwarven-made black mead. Besides its blackcurrants, it has a very earthy flavor and a grit to it. While someone who calls it a Pondhal Tafone would likely explain to you in depth that the earthy flavor and grittiness comes from a complicated and sophisticated fermenting process involving fresh roots that only a trained pallette can detect, the validity of this claim could be brought into question as the beverage is traditionally served in an unhewn stone cup. Something which those who call it a Dwarven Tomb, spare no time in pointing out, much to the frustration of their well dressed counterparts who are often mid-explanation."
52,Dark Smoke Bourbon: The best bourbon can only be appreciated with a fine cigar. That's why every bottle has a box included.
53,Party Poppers: A magic cider that has a prize appear after it is drunk. It's bottle cap also has numbers that act like a lottery.
54,"Black: A thin translucent black liquid that tastes somewhere between salt water and acrid smoke. Burns going down, ignites at the faintest rumour of a flame, but it's cheap as it comes (2cp for a bottle big enough to knock out an average human)."
55,"Brown: Looks like thick opaque brown ale with a lighter brown foam head. There is a noticeable delay when pouring and it will develop a skin if it sits out for too long. Tastes like strobg, creamy, slightly-acidic ale, but fill you up like a good lunch. Often described as a ""Meal in a Mug""."
56,"Lathander's Light Ale: A pale ale brewed by the clerics at a temple of Lathander. Rumoured to grant minor boons to followers of Lathander, which the temple will neither confirm nor deny."
57,"Borovian Wine: A rich blood red in colour, the bartender doesn't remember ordering it, but found it in the cellar so figured he might as well sell it. Not suspicious at all."
58,Beholders Tears: A clear spirit that causes very vivid dreams the next time the drinker sleeps. Actually just made from a plant know for it's hallucinatory effects but that doesn't make for an exciting name.
59,"The Princess: A reddish spirit with a fruity taste. Because of the sweetness, the colour and that is sometimes served with some flower inside the glass, some people may think of it as weak, but is extremely potent and usually a few glasses are enough to wake up the morning after with no recollection of what happened."
60,"Dragonblood: A dark red wine with an addition of some spice. It's called Dragonblood becouse of the colour, the fact that is served warm, and it's very spicy."
61,Fairy Gift: A liquor with an herbal flavour and a distinct light-blue colour. The colour is given by some rare plant and can remain for some time on your tongue or your lips
62,Holy Springs Golden Ale: Claims to be made from water drawn from a sacred stream and then blessed by a prophet of the gods. Everyone knows it's all bullshit but drink it anyway because it's super tasty.
63,"Nilbrew: A noxious brown liquid that is legendary for its terribleness and high alcohol content. People ritualistically drink this foul brew calling the process ""taking the wanderers journey"" due to the tendency of these impromptu acolytes to end up in the most unusual places."
64,Druidic Sangria: Messes with your visual color spectrum
65,"The Walking Red: A unassuming dry red wine that the players are instructed to ""let breathe,"" for a while before consumption. The longer the player lets it sit, the more it seems to actually be breathing. If left long enough, it will crawl out of the mug and wander away."
66,"Elven Ale: Made with a recipe stolen from a dwarven brewery. It's drinkable, but not great."
67,"Dwarven Wine: Made with a recipe stolen from and elven winery in retaliation to them stealing a beer recipe. Slightly more successful than the elvish attempt at beer, but not by much."
68,"Belbuck: A transulent green, spearmint beer favored by halflings."
69,Blue Eyes Wine: A halfling wine made from blue grapes.
70,"Luiren's Best: A black-as-ink, very sweet stout. Brewed by a coastal clan of Luiren, Smokardin."
71,"Pulsch Brown Ale: Halflings make this. It has a pleasant, nutty flavor."
72,Moon Mountain Ale: Very popular drink from the Moon Mountain Brewery in the Forgotten Realms.
73,"Stonesulder Wine: This yellow-hued, sharp-flavored liquid is made by the sap from demon plants from the Abyss, which is then fermented in wooden barrels."
74,Aelfengrape Wine: This elven drink is extraordinarily potent but doesn't have a refined taste.
75,Elven Aleeian Wine: Grapes plucked from wild vines deep in the forest. Takes several months to create one batch.
76,Dwarven Garnet Wine: Made from grapes high in the mountains.
77,"Dragonbite Bitter: Exceptionally dark beer. Recipe is centuries old, only the Dragonbite Brewery makes it."
78,"Dwarfhead Stout: A powerful, ""day to day"" brew favored by warriors. Mostly found in dwarven communities."
79,Frenzywater: Extremely potent. Bottle may sometimes spontaneously burst into flame if left in sunlight. Might cause a berserker rage.
80,Gnome Golden Light: A lightweight beer with flowery accents.
81,Elven Mead: Elves use exotic honey in the forest to make this. Even dwarves like this drink.
82,Elven Moondrop: Exquisite drink made by experts using fresh dew and moonlight.
83,"Moonslake: Minty halfling drink. Alcoholic apple cider that's been mixed with water in which crushed mint has been boiled, then strained out again. Cool taste, humans don't like the after-taste."
84,Darklake Stout: This drink is a signature ale brewed by the Muzgardt clan of Duergar that live in the Underdark settlement of Gracklstugh in the Forgotten Realms.
85,"Tea: It's just a nice warm cup of tea. Perfect after a day on the town, or a day killing monsters. Have it black, or with sugar and milk if you prefer."
86,Coffee: For those nights where you need to stay awake on guard duty.
87,"Three-Ashes Tea: This beverage is a cold, bitter tea, said to aid in meditation. Popular with the Dustmen in Sigil."
88,"Firewine: Brewed from the Arborean fireseed, firewine is a strong, smoky-flavored wine. It is often consumed alongside fireseeds, as each enhances the flavors of the other when consumed together."
89,"Oathbeer: Dwarves drink this as part of a ceremony to seal a pact, or as a sign of friendship and devotion. All involved swear an oath before a priest, shed blood into the beer, and the cup passed around. Oathbeer binds the drinkers to the oath, as long as they partake of their own free will. Violating the pact brings a curse upon the oathbreaker."
90,"Dwarven Grave Ale: When a great dwarven hero dies, skilled brewmasters are commissioned to create a signature ale to commemorate his passing. It is stored in barrels that have carvings of scenes of the dwarf's great deeds."
91,Golden Maggot: A terrible name for a surprisingly fruity pale ale. The recipe is a close-guarded secret.
92,Island Kava: A dull beige beverage made from a plant root from distant lands. A pungent earthy taste. Will make your lips numb and your brain number.
93,Jacka's Salted Mead: Tastes like honey-cured bacon. Looks like foul pond scum.
94,"C'Suk's Fortified Fruit Wine: The label literally says ""Will get you pished"""
95,"Owlbear Brew: Cheap and disappointingly watery lager. Inexplicably, the label depicts an Owlbear with massive breasts."
96,Owlbear Premium Brew: A palatable lager that won't break the bank. The label depicts an Owlbear with unfathomably large breasts and a paper party hat.
97,"Human Cider: Made with apples, not humans. Touts itself as a 'genuine human recipe' and has a picture of a happy farm girl on the label. Pairs well with belly pork."
98,Wyvern 981: A viscous liquor with an indescribable taste. Some have likened it to being punched in the nose with an onion whilst a fond memory kissed you gently inside your throat.
99,"Gelatinous Gin: One curious and profitably end point in the wizardly experimentation of Curzan is this breed of gelatinous cube, bottled, intoxicating and relatively safe for consumption. This lively cousin of the Gelatinous Cube dances wildly in its bottle when it is given a little shake, as if it is sloshed itself. Sometimes brewers add flecks of precious metals like gold simply for visual effect and conspicuous extravagance. Typically served in a shot glass, the gelatinous drink goes down with a slightly paralyzing effect giving the drinker a signature raspy lisp. It is sweet from the molasses half-metabolized into alcohol (yes, it's technically a rum) and flavored by other organic material added in the brewing process—berries are popular, but some adventurous combinations include ghost peppers, whole octopi and cilantro. Left too long on its own, it has been known to sneak out of the glass and crawl off a bar."
100,"Infernal Absinthe: Dangerous stuff. Functionally a deal with a devil in a bottle, infernal absinthe can produce visions in some, nightmares for others. Most people just pass out. If you drink enough of it, you might be in for a terrifying result."
