d100,Entry
36,"Bottles full of well-aged alcoholic drink. Some of them, anyways. A few of them are poison, and a few of them are vinegar, but the ones that are good to drink are excellently aged. Also, don't drink the one labelled 'ectoplasm'."
37,"A strange box. It's full of small insects, which flee when disturbed."
38,"A journal. Upon opening, it starts with the sentence: The adventurer opened the journal. Then it proceeds to give an gruesome account of how a creature descends from the ceiling and rends the flesh from the adventurer’s bones. You start to feel as if something is watching you... from the ceiling..."
39,"A book that when opened, the creature holding it starts hearing incessant whispering coming from it, even after they put it down. It becomes inaudible after a certain distance, but the effect is always there. If the creature returns in range of the book at any time, the whispering can be heard again."
40,"A large painting of a wall safe that conceals an alcove that contains the upper body of a corpse, poised as if for a portrait."
41,"A dusty maid's/butler's uniform haunted by the ghost of a dead servant. If worn, it will try to gently guide the wearer to its unburied body. If it is then given a proper burial with an appropriate marker, the garment will then lead the wearer to where the person stowed some treasure in life. The spirit that possesses the uniform is generally harmless, but will resort to violence if the wearer attempts to take off the garment before finding the body."
42,A mirror which reflects the back of the person that looks into it.
43,"A divan that rams into the calves of a party member, knocking them down into a sitting position. It then rushes out of the room at an extremely fast pace, with the unfortunate still on board."
44,"A creaky door that is always cracked open. It closes and even locks with a satisfying click, but audibly creaks open again when no one is looking at it."
45,A four-poster bed with a perfectly preserved corpse under the covers.
46,A child's toy placed directly under a very heavy chandelier...
47,A precarious stack of chairs.
48,"A wing-backed chair behind a large desk. When seated in it, one hears the voice of an old man talking right behind them, even smelling the smoke from his pipe. He doesn't seem to be addressing anyone in particular, and when one turns around, no one is there."
49,A suit of armor. Lifting the visor reveals a lever that opens a nearby secret passage.
50,"A painting of the party, minus one member."
51,A music box whose music sounds like it is coming from the next room over.
52,"A violin, playing itself."
53,"A grandfather clock that ticks backwards. If any adventurer opens its door, they see some tragedy that occurred in this room reflected in the back of the glass."
54,"A collection of skeletons from birds and other small creatures, all preserved under glass domes."
55,"An empty dress that dances alone. If a character makes an attempt to dance with dress and succeeds on a Performance check, they make out the ghostly visage of a beautiful woman inside the dress, who quietly thanks them for the dance and sheds a single tear, which turns into a diamond as it hits the ground. The dress then hangs itself up and is no longer animated. On a failure, the character sees an image of such anguish that they become frightened for one minute as the dress quickly zooms out of the room."
56,"A silver signet ring with a ram head in profile on the top. Can be used to press the family identity in a wax seal of a letter. Wearer of the ring has dreams of the house, and witnesses the deaths of each of the family members in those dreams. The wearer of the ring does not feel the need to eat or drink. However, upon taking the ring off, the wearer feels famished, like they have not eaten in a week, regardless of the duration of wearing the ring."
57,"A large metal box-like structure set into the wall of the basement. The structure is open on one side revealing a complex set of gears connected to a crank. When you turn the crank, only some gears move. One gear has been removed to stop it from working."
58,A mirror that peers into an alternate universe that shows the viewer looking back but not performing the same actions. For some of the party they don’t appear at all/ are only a small glowing orb emanating a black mist.
59,A bath with murky liquid in it. Was it just your imagination or did something inside move?
60,"A surprisingly fresh bowl of fruit. When eaten, the food reveals itself to be rotten and full of maggots."
61,A child’s bedroom with the bed meticulously made and dark stains leading to under the bed.
62,"An entire room of porcelain dolls. Nothing haunted in the room itself, but man, are they scary."
63,A small altar with a burning candle mourning the loss of someone.
64,"A sitting room that is sparsely furnished with seats and a coffee table. If the players choose to walk around the room, they will appear to trip or bang their legs on nothing, dealing 1d4-1 damage every 5 feet. If detect magic is used, it will reveal a simple illusion making the furniture appear to be several inches away from their actual position."
65,"An old wizard hat. When placed on one's head, it will cast produce water from the inside of the headband, soaking the wearer and continuing to produce water until they take it off."
66,"A pentacle that contains within it a full skeleton that has collapsed, and an additional skull next to the skeleton, trying to breach the pentacle results in the discovery that a forcefield has been brought up in outer circle. And the skulls eyes light up with a blue light."
67,"A small glass jar with what appears to be an ethereal spider inside. If opened, the jar becomes a normal jar and a Web spell is cast centered on the jar."
68,"A small ceramic jar. When opened, a hundred howling spirits fly out of the bottle, causing the room to shake, extinguishing all light sources, and sending a horrible chill down the spine of any good-aligned adventurers."
69,A room that has torches in sconces lining the walls. In the center of the room is a single candle that sheds darkness instead of light.
70,"A wall painted with a glowing runic symbol. The symbol stabilizes the house. If the symbol is ever broken, wiped, or otherwise erased away the rooms are no longer organized, such that they teleport constantly (example: you enter the kitchen from the dining room, but when you go back through the same door to reach the kitchen, instead you are in a bedroom)."
71,"Musical instruments dance around on their own, playing a melodic, eerie and cheerie tune, but no musicians are playing them."
72,"A bust of a noble that appears normal at first, but the next time you look at it bleeds from the eyes and mouth."
73,"A bloody and broken comb, with some hair still attached to it."
74,"A children's room that is in perfect condition, perfectly spotless, eerily so."
75,An old nursemaid that doesn't realize she is dead. She still performs tasks like rocking a nonexsistant baby to sleep.
76,"Floorboards that groan and creak as if someone is walking on them, but no one is."
77,"The front door continually gets knocked on, as if visitors are stopping by, but no one is ever on the other side of the door."
78,"A Teaset with filled cups, the tea's piping hot though there is no warmth or fire to be found in the entire house."
79,"Bloody meathooks over the master bedroom kingsize bed, the bed is completely clean however."
80,"A window with no way of knowing what's on the other side (one side solid wall, the other the window). You see only a haze but you'd swear there is movement in the mist."
81,A hallway with water reflections and wavy shadows on the ceiling and seaweed on the walls even though the house is nowhere near water. There are whispers that say 'She will swallow you too.' and 'All that will be left is crushing darkness.'
82,"A portrait of an immensely obese man with at least three chins, smiling smugly and with eyes half closed in pleasure. A pile of bloody bones lie against the wall immediately underneath."
83,The body of a large deformed monstrous humanoid. Rune covered metal stakes have been driven through it's skull & it's heart.
84,"A door with strange runes covering it. It is being held shut with heavy chains & a large pad lock. If anyone touches the door, something heavy slams into the opposite side of the door."
85,"A chalkboard with the world 'Help Me' scrawled on it hundreds of times. If anyone looks away & looks back at it, the board is blank."
86,"A strange black candle. When it is lit, it reveals the shadows of ghost & spiritual creatures within it's light."
87,"A dagger made of a strange black metal with blood red runes, rest on a small alter held up by skulls."
88,"A bucket containing bloody hairy mess. If anyone pulls it out, it turns out to be the skin of an entire human."
89,A crib next to a rocking chair. At some point they start rocking on their own.
90,A basement full of mist covering the floor. You think you saw something moving in the mist.
91,A fireplace. Human bones can be found among the ashes.
92,"A spice rack with labels of various poisons (hemlock, mandrake, nightshade, snake root, wolvesbane)."
93,A bottle with Spectre dust.
94,"A puppet that will animate itself once the adventurers approach it. Treat as a Tiny Goblin. Once killed, it can be controlled by the party's MU and can fly(As broom of such) and float through walls. With 10 charges, it can become invisible for 5 seconds. Each invisibility costs one charge. The puppet cannot attack, but it can mimic. Everyone besides the party members and their friends insist that a demon controls the puppet."
95,"A comfortably furnished room with a fire laid in the grate ready to be lit, doors which lock properly, and several sofas which are large enough to sleep on. Any sound produced in this room will be delayed by half a second. Talking is difficult when you hear your own voice echoed back at you. The delay increases by a second every hour somebody spends in the room, and decreases by a second every hour they're out of it. This could be used creatively to give a bonus to Sneak checks."
96,"A wasp's nest built out of an old spellbook. Disassembling and reassembling the spells has mostly destroyed them, but careful examination by a magic user reveals that they belonged to the school of Necromancy. An entire day spent carefully dissecting the nest may allow it to be used as a spellbook, granting a random 3rd level Necromancy spell. Roll Intelligence (Arcana) DC20 to decipher the spell (Identify doesn't work, as the spell isn't intact yet), plus an additional 8d20 to represent each hour working on the nest - any 1s trigger a wild magic surge for that hour. The nest contains no living wasps, and can be taken with you if enough time is dedicated to digging it out of the wall."
97,"A small animal dissection room. The walls are covered in carefully framed and preserved dissected animals - a rabbit, a crow, a cat, and many others - each one spread and pinned open with its internal organs pinned around it. On the desk is a robin in the process of being dissected, with tools neatly laid out around it. The room smells strongly of formaldehyde, and the tools don't show any signs of rust or age."
98,"A child's bedroom, with a child seemingly asleep in the bed. Closer examination reveals that the child is dead, but without any visible means of death or signs of decay. The first person to touch the child will start to receive dreams of the room, with the child standing in it looking sad. At first the child is at the opposite end of the room, but with each dream they get closer and start to reach out their hand. After seven such dreams, the child will take the character's hand in the dream, and smile. Once this happens, the child's ghost will attempt to Possess the character (see Ghost / Possession) - the child doesn't mean any ill will, just wants to be alive again. Remove Curse will end the dreams."
99,"A strange pendant. Anyone looking at it gets a foreboding sense of dread. If no one touches it, the pendant appears in other rooms. It's always in an unobtrusive location within each room. If anyone checks, the pendant is indeed missing from it's previous location."
100,"A creepy marionette puppet sitting in an armchair. When you look away or leave the room, the next time you see the armchair, the strings are cut and the puppet is missing."
