d100,Entry
30,"A set of wooden spoons, ebony black with a glossy finish and silver inlay. After attunement, when the phrase 'Spoonblades, to my aid!' is called within a 15-foot area, the spoons transform into two spoon-shaped shortswords (Treat as a +1 weapon)."
31,"A set of four elderwood carved string instruments: The Shining Violin, The Viola Melodious, The Morning Cello, and The Bass Sonorous. The four instruments have a deep amethyst luster, and golden inscriptions in an elvish script. The inscriptions tell of a tryst between the God of Forest, and the Mountain Goddess. The quartet hasn’t been played together in 500 years."
32,"The Bass Bass. It's a large contrabass that looks like a fish. If you press a button on the neck of the bass, the fish head will tell a bad joke."
33,"The Brass Bass Bass. A Double Bass, also fish shaped. Playing the bass gives you the ability to breathe underwater when playing the bass, and advantage while doing so."
34,"The Brass Sass Bass Bass. An octobass carved for a giant, also piscine. When played with enough skill and force, able to deal structural damage to walls, doors, and other nearby objects. Will randomly interject with cutting remarks aimed at any nearby hostile creatures in their native tongue."
35,A jaw harp carved from a peacock's bone. Can cast feather fall once per day. The performer has a faint image of a peacock's tail appear behind them when playing.
36,"Pearl - An undersized lute that slowly (yet constantly) drips water while it is being played. The water is fresh and potable, but only drips while the music continues."
37,"The Golden Fiddle of Georg Ja. Legends say that he played this fiddle at the wedding of the ancient Queen Kershaw, banishing a demonic presence that had plagued her for a decade."
38,"The Silver Fiddle of Georg Ja. Legends say that Georg played this fiddle as Kershaw's kingdom burned, swearing revenge on the armies that had destroyed his lover's domain."
39,The Brass Fiddle of Georg Ja. Legends say that Georg never really liked this fiddle.
40,Fae Flute: an intricate flute whose music is understood as language by Fae creatures. While playing this flute you have Sylvan as a language.
41,Dread Drums of Doom: Deep booming drums that make creatures uneasy. Enemy creatures have disadvantage on save vs. frightened condition. Creatures who are immune to fear/frightened condition are unaffected.
42,"First Mate's Harmonica: An old harmonica engraved with a compass card and a variety of fish. When played on land it summons a fresh breeze smelling of salt and seaweed, putting everyone in a melancholic mood missing the sea. Playing the harmonica on a boat or ship of any size however grants the mercy of the sea. As long as the bard is playing the creatures of the deep show now interest in attacking the ship, an aft wind drives the ship forward and rogue waves lose most of their power before hitting the ship. When the music ends the effect slowly wears off and things return to normal over the next 30 minutes."
43,"An ancient set of pipes made from the hollowed out finger bones of a dead bard, with his soul still bound to them. When music is played from the instrument, listeners can faintly make out a gentle vocal accompaniment that perfectly fits whatever is being played."
44,"A wooden, roughly carved hunting horn that still has patches of bark remaining on its surface. The deep, haunting sound it makes is dark, foreboding, and above all else, wild, with its notes echoing far longer than they should. Once per week, the player of the pipes may use their action to mark a creature. At the start of the player's next turn, a pack of 2d4 spectral wolves coalesce into being near them and begin to hound the marked creature. The wolves pursue and attack the marked creature relentlessly, being completely immune to mental manipulation of any kind, and otherwise have the same stats as regular wolves. If a spectral wolf dies, it dissipates into the air for 24 hours, after which it reassembles itself within 100 feet of the target and continues its hunt. This effect persists until the marked creature dies or a week has passed, at which point the wolves give a final howl before evaporating and returning to the hunting horn, eagerly awaiting their next prey."
45,"An intelligent banjo of common, almost aggressively average craft. Insecure about its own worth and fantasizing of respect and honor, it refuses to sound like a banjo and instead sounds like a grand piano through sheer force of will."
46,A magical harp that causes whatever false legend sung while playing it to become true.
47,A set of panpipes made from a tree struck by lightning. Playing the pipes allows the piper to subtly and slowly alter the weather to either induce or reduce thunderstorms.
48,"The Dijj- a long, hollowed out greatclub, the Dijj makes a deep and oddly pleasant sound if blown into. If used as a greatclub, the strikes make powerful echoes, adding an extra 1d6 thunder damage to each hit."
49,"The Paltry Psaltery- A diminutive dulcimer-like instrument, in the hands of a talented bard, this instrument can bring bad luck and meager gains for enemies. As an action once per rest, a bard can play the Paltry Psaltery and force all enemies he sees to make a Charisma save (DC 10+ the Bard's performance modifier) or be subjected to the effects of the Bane spell. The effect lasts for as long as the bard plays, plus 1d6 rounds."
50,"Old Man's Shawm- This otherwise nondescript brown shawm has three wrinkled old faces carved into the bell. If a command word is spoken and then the instrument is played, one of the faces will open its mouth, creating a strange overtone. Anyone hearing the resultant music for one full round must make a constitution saving throw or gain one level of exhaustion."
51,A small drum with a symbol etched on the skin. Closer inspection reveals that the symbol is in fact a tattoo denoting membership to a now-defunct bandit group. (Things did not end well!)
52,An ocarina made out of a large beetle exoskeleton. The sound is not dissimilar to a cricket's chirp.
53,A 2-meter long string instrument with a thin slate body and metal strings (4 of them). Easy to play and far more durable than it looks. It has no name and nobody knows where it is from.
54,"It looks like an axe but it's completely blunt, hollow and riddled with holes. When swung it makes whistling sounds of different pitch - depending on the speed and direction of the swing."
55,"A didgeridoo. Spiraling around it's length is an epic saga of a great war from history, but key details are false including the victors."
56,"A shamisen that has leaves growing out of the tuning pegs. If removed, they grow back very quickly."
57,"An aged fiddle made of bits and junk, the finish is patchy and the pegs might even be bits of hardened cork, but an upbeat tune played on this fiddle never fails to get people wiggling fingers and doing a jig. If the listeners resist, they make a Charisma saving throw and dance uncontrollably for 1 minute on a failed save."
58,"A white Japanese-style flute delicately inlaid with strange runes of blue-black metal. Close examination will reveal that the flute is carved from a human femur. It always sounds beautiful, but breathtakingly mournful."
59,"An old and damaged wooden flute, held together with bandages. Inexplicably, there is a small plant growing out of one of the finger holes. It produces surprisingly beautiful music considering its condition."
60,"Bamboongos: A set of bongos made outta bamboo, that when played, summons 1d4 musicians that will give advantage to any bard song or inspiration. For every musician above the first one that is summoned, the inspiration/song gains a +2 bonus, for a total of +6."
61,A lute with the body made out a giant tortoise shell. Grants +1 to AC when not being played and is strapped to the bard's back.
62,A french horn decorated with black bronze dwarven runes that can only play melodies in minor key.
63,A fiddle made out of pure white wood and engraved with elven runes that can only play melodies in the major key.
64,A harp with a body made out of an opaque golden glass that seem to glow as the instrument is played.
65,A bassoon with the bell joint carved into the shape of a dragon's head that shoots smoke rings when played.
66,A cornett with an axe blade attached to the lower half that allows it to be used as a handaxe.
67,"A shield with two metal sticks that can be taken out of the back. When hit, may either sound like a steel drum, a gong, or an odd snare drum, depending on which side of the stick the bard is hitting with, and where on the shield they strike."
68,"The Whistles of The Deep - A set of stone chimes, expertly crafted by dwarven musicians in absolute darkness. The expert player can, while maintaining a proper rhythm, cast stone shape once per long rest."
69,"A shoulder brace that can be inflated. When a pipe is inserted into the end, it can act as a small, high-pitched bagpipe."
70,A smaller lute that plays pluckier tones called a lute-kelele.
71,A banjo called the 'Banjo of Truth' that once per day allows the performer to play a bad country song to cast one charge of Zone of Truth.
72,A bedazzled flute called a Jewel that blows out different scented vapor.
73,"Boots of the Dawn Chorus. A collection of bellows, whistles and trumpets adorn the soles of these shoes. Each dance the bard performs sounds like an ethereal birdsong. However, when the bard is fleeing from battle, it sounds a lot like a gaggle of honking geese."
74,A magically enchanted Glass Harmonica; when picked up it will float in front of the musician and start to spin as fast or slowly as the musician asks it to.
75,"A shamisen that is always cold to the touch. When played, the leaves fall off every tree within a 100' radius."
76,"The squire's hurdy-gurdy: the soul of the squire who last owned this instrument is bound to it. When it's played, a ghostly voice sings praise of the nearest warrior deemed worthy (with varying degrees of accuracy)."
77,"A lyre that sounds inexplicably familiar to everyone that hears it. No matter what song is played, it always makes the listener feel nostalgic."
78,"The Thunderhorn: A horn with a polished white-gold exterior. No matter how hard you blow into this horn, it is always comically loud."
79,A whistle that only people you choose can hear.
80,"A tiny brass bell wrapped in silk cloth. When the cloth is removed, the slightest disturbance unleashes a deafening ring."
81,"A 15ft Alphorn that when blown summons icy winds and frost. Oddly enough, it also causes a chance of summoning a St. Bernard with a small keg of brandy around its neck. (Roll a d20, if natural 20, dog is summoned.)"
82,A mountain dulcimer made of black locust wood. The sound-holes are intricately carved in the shape of stars. It re-tunes itself on clear nights.
83,"A lyre that suspiciously resembles the description of one belonging to a certain sun god. It seems to glow with radiance when played. Creatures associated with the moon visibly cringe when they see it, as if they do not like the thought of it's existence."
84,"A hurdy-gurdy made from darkwood, with enchanted strings that produce illusions while being played. The illusions are clearly illusions, and won't trick anybody, but are entertaining nonetheless. The form of the illusions range from a tiny ship sailing across a wall, to sapling growing out of the floor. The illusions are always transparent to an extent, and appear almost holographic."
85,"The Phoenix Egg - A beautifully constructed Red xun, said to be made from the egg of a Phoenix. It is said that, if it is played correctly, it will restore those who die around it to life (mimicking the effect of the revivify spell)."
86,"An Upright piano that is actually a highly mobile construct built with adjustable legs to be able to move in different terrain. If the piano is played badly or a less than favorable song is played then the constructs personality will take over and it will slam the lid shut, possibly on the musician’s fingers."
87,"A string instrument created by and for Elven musicians. The strings are made of specialized bowstring. When they are plucked in the right way they can shoot an ethereal arrow, which deals sonic damage and leaves a ringing in the targets ears."
88,"The Dragpipes: A set of bagpipes where the bag itself resembles a dragon’s skull. The horns are exaggerated to form the reeds while the player blows through the mouthpiece connected to the back of the neck. The sound of the Dragpipes mimics the roars of different dragons so the player can convince or cause frightening presence to people making them think there is one, or many dragons."
89,"The Barbarian's Cello: A cello carved from ironwood by dwarves. Its music, when played correctly, instills resolution, confidence, and defense in others."
90,"Conch Shell of the Officer: Legend says that this trumpet-like instrument was used by the Captain of the Guards in one of the ancient merfolk kingdoms. Used to rally troops to protect its nation. Sometimes it will drip out water, even when it is completely dry. It is inscribed with the words 'take me up'."
91,"Fairy Bell: A tiny bell (not fairy-tiny, but regular human tiny) formed from silver and bronze. It has three icons on it. The longer it is rung in rhythm, the more cumulative the effect."
92,"Harp of Hades: Necromantic magic flows off this instrument. Though it looks like any angelic harp, its music has been known to drive people to depression, sorrow, and madness. Any necromantic magic in the area increases in potency. Those unfortunate to hear its song are likely to see visions of horrifying events that they never knew about, such as the murder of a loved one that was disguised as a natural death or a repressed memory."
93,"Marimba of the Wind: Under each tone bar is a secret compartment, perfect for a rogue to hide things. It also seems to bring impossible good luck to the player, though this cannot be proven."
94,"The Triangle: If arcane words are invoked (which can be seen inscribed on the triangle if exposed to temperatures either hot or cold strong enough to kill a man), the center of the triangle becomes an invisible dimensional portal, like a bag of holding."
95,"Organ of the Dreaming Land: When played, the nearest sleeping person will begin dreaming of the circumstances around the player. It cannot be played by anyone not of noble birth."
96,"Drum, That Which Calls Thunder: A drum of unknown origin. It appears to be made from traditional methods, with clay and perhaps crocodile skin. But there is something more ancient about this drum that you can't quite put your finger on. It turns any attack back toward the source (like turning back arrows to the people who shot them)."
97,"Perfect Stillness - This strange instrument appears to make no sound when played; however, all those listening become hyper-aware of all of the sounds around them."
98,"The Master's Desk - An exquisitely smooth guqin, carved of cherry wood and perfectly tuned every time it is uncovered. Believed to have belonged to Guit Prox, the ancient Minotaur sage of lore."
99,"The Bann's Fiddle - A light green Fiddle with a bow like a sapling, it is impossible to play the Bann's Fiddle sadly. Every song has an upbeat, cheery tone. When sad songs are sung on the fiddle, there is a strange magic that turns them happy by the end, resulting in a strange retelling of many tragic sagas."
100,"Red Chuk - A small red box with a wooden handle, the Red Chuk creates an impressive percussive sound when struck. Anyone playing has advantage on any persuasion or performance check to act in accordance with courtly formalities for the next hour."
